latitude,longitude,stars,Alcohol,GoodForKids,RestaurantsAttire,RestaurantsDelivery,RestaurantsReservations,Ambience.casual,Ambience.classy,name,business_id,suggestion
40.426319,-79.888904,2.5,2,1,0,1,0,1,0,Applebee's Grill + Bar,x_AmiOc8DPAyHe5VeoDYEw,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.502243,-81.5014604,4,2,0,1,0,1,0,1,The Capital Grille,fROpvJ_V9q6dAXbi4VwtoA,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
43.0733361,-89.396349,3.5,0,1,0,1,0,0,0,Big Red's Steaks,WwQ0sr3wDk2jCMre_3mS7A,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should at least provide some alcoholic beverage offered in common bars. If condtion permits, provide beer and wine are better. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4001282,-81.6620998,3.5,2,1,0,0,1,0,1,Wasabi Japanese Steakhouse,z9raV7X7cMhGhsOP-bxr7A,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
40.462808,-79.9506473,4,2,1,0,0,0,1,0,Tessaro's,QqbZA4r5g1vCbOxOAKJgWg,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.0818267,-88.296002,3.5,2,1,0,1,0,0,0,El Patio,1p6qHrapvuKpbZGLT9qskw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.136796,-88.245076,3,2,1,0,0,1,0,0,Alexander's Steakhouse,CpNMXASiwtJv5eCDf0n63g,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.43940244,-80.14783859,2.5,2,1,0,1,1,1,0,Cadillac Ranch,jqBUVAWJRJ6QIGXVuhdVvw,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.400715,-81.625622,3,2,1,0,1,1,1,0,Quaker Steak & Lube,oq9bF1KUzSldObMSQ_aalQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.7284579,-81.2564865,3.5,2,1,0,0,1,0,0,Local Tavern,NmGY7zhoEUqO_0KxvBocTw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.519648,-81.475151,2.5,2,1,0,1,0,0,0,Applebee's Grill + Bar,AEUzqUECmLCrPkIS9ryDCw,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.1133044,-81.5786112,4,2,0,1,0,1,0,1,Ken Stewart's Grille,#NAME?,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
41.484518,-81.746095,3.5,2,0,0,0,1,0,1,Don's Lighthouse,nv1XdkWviHXO7N6mK8O1yg,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
41.389171,-82.106366,3,2,1,0,0,0,1,0,Texas Roadhouse,c3FFDloejdmsPZti7wjR0g,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.6740925,-81.3247251,3.5,2,1,0,0,1,1,0,Urban Roadhouse,p26WM22RrRvkyEztJd57ag,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4771228,-81.7729576,3.5,2,0,0,0,0,0,0,The Flying Rib,xSgXMxqfA9VXGHYb9NC9vg,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.199587,-89.226091,3.5,2,1,0,0,1,1,0,Buck & Honeys,_dcX-gXs3VxTBmURWdnTOw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.1346694,-81.6536064,3.5,2,1,0,0,0,1,0,LongHorn Steakhouse,33aNXOprvIR-rtxKTUNBbQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4985864,-81.6895733,4,2,0,1,0,1,0,1,Red The Steakhouse,fja2EnaSxKu1D7uctMhw-w,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
41.409718,-81.619864,2.5,2,1,0,1,0,0,0,Applebee's Grill + Bar,GatUelEiMO2tShY16y6Zrg,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.74228127,-81.28125662,3,2,1,0,0,1,1,0,Pickle Bill's Lobster House,w6F502EKMyn3ONbGT2bQxw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.462988,-81.4739017,3.5,2,0,1,0,1,0,1,Fleming's Prime Steakhouse - Woodmere,wHG_iKBpUfizBFIGqoaUnQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
40.448472,-80.163196,3.5,2,0,0,0,1,0,1,Ditka's Restaurant,UCJpL9VFk3g1B2gjRlLy_g,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
40.45051579,-80.17568127,3,2,1,0,1,1,1,0,Quaker Steak & Lube,PeATTp15Y_ExaN6mR1dmKw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.331151,-80.068668,3,2,1,0,1,1,1,0,Outback Steakhouse,S7ECG2HNltSWFo1FcFTwFQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4003558,-81.6626427,3.5,2,1,0,0,0,1,0,LongHorn Steakhouse,weWbz-uCwB9_tHMrSGZAZQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.461461,-81.689881,2,2,1,0,1,0,0,0,Applebee's Grill + Bar,Occo0_pOXAUG-eL6gazeGQ,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.0740207,-89.3813538,4,2,0,1,1,1,0,1,Johnny Delmonico's Steakhouse,h_UvnQfe1cuVICly_kIqHg,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
"
41.4496327,-81.8178634,2,0,1,0,0,0,1,0,Steak ’n Shake,EXIZwIxLoiPDJs-oKzgaKw,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should at least provide some alcoholic beverage offered in common bars. If condtion permits, provide beer and wine are better. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.133746,-89.298753,3.5,2,1,0,0,0,1,0,Texas Roadhouse,YohEZMYpKrf-3fyPASKLew,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.1151959,-89.3281732,4,2,0,0,0,1,0,0,Prime Quarter Steak House,KK5Hvy2JNjXpdO_zHA_LCA,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.428561,-82.204543,2.5,2,1,0,0,1,1,0,Applebee's Grill + Bar,gVrOjfdnijDwxivLTHiBAg,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.1544421,-81.33603,3.5,2,1,0,0,0,1,1,Henry Wahner's Restaurant & Lounge,RfM6jDn16Qf8eVz2vJTdbw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
"
41.6420348,-81.4394437,3,2,1,0,0,1,0,0,The Captain's Club,wHy5uBfkwEAbf-6UbZT6lw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.1650605,-81.8627817,3.5,2,1,0,0,0,1,1,LongHorn Steakhouse,2U3KaC0sIFeugvSm0c2fJA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
"
40.4391575,-79.9989143,2.5,1,0,0,0,0,0,0,Sammy's Famous Corned Beef,62b0uHo9uaSsoOMQFG55jg,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.4383688,-79.7594217,3,2,1,0,1,1,1,0,Outback Steakhouse,p3DmeeCNz-BdijenlxGI2A,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.56208128,-80.02591711,3.5,2,1,0,0,0,1,0,Texas Roadhouse,30ibZa6RLsrdhmCUeoS7tQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4632516,-81.4933324,4,2,0,1,0,1,0,1,Hyde Park Prime Steakhouse,0gbi6kYiAOnFwfZ_2_dXSA,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
41.50039397,-81.68881464,4,2,0,1,0,1,0,1,Marble Room Steaks and Raw Bar,LJwS9epPXXvzel7bZ616Gg,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
41.3699534,-81.8256366,3.5,2,0,0,1,1,0,0,Tavolo 72,3rlMsFJE8MjHE4K2ABkQFw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.4573706,-80.1791796,3.5,2,1,0,0,1,1,1,Outback Steakhouse,Ef0WLuzSbnSuIKu5i-Z2_g,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
"
41.4083787,-81.6408735,3.5,2,1,0,0,1,1,0,Harry's Steakhouse & Banquet Center,PXJkqZGaC5qxhJTVQodN_w,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.4381076,-80.0185368,2,2,0,0,0,1,0,0,Coal Hill Steakhouse at Grandview Saloon,DzVv_g6xsLbMh66HtiZK3A,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.418781,-81.901834,3,2,1,0,1,1,0,0,Applebee's Grill + Bar,wyAKcdWQCXudHY30M0Tq4Q,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.404148,-79.918819,3,2,1,0,0,0,1,0,LongHorn Steakhouse,6RmdqLK1H5aodAA8t7Yl2A,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.3502247,-79.9411557,3,2,1,0,0,0,0,0,Lone Star Steakhouse,1HtxtLaFgTeerAuF9Q5jRQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4524011,-81.486308,4,2,0,1,1,1,0,1,"Red, the Steakhouse",vOY6w1Q45Iod8sy2c8zetg,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
"
43.1824466,-89.2275169,3,2,1,0,0,1,0,0,Mc Govern's Club and Restaurant,TNV-nSWQ_pN6wrMwAgxSkA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4150377,-81.8995466,2,2,1,0,0,1,1,0,Lone Star Steakhouse,XTB-U4e2MCDzyRQ1EpPtLA,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.117491,-88.243875,3.5,2,0,0,1,1,0,1,Hamilton Walker's,hP2DOm7E2H4P7MOS7XN_SQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
"
40.136306,-88.2619969,2,0,1,0,0,1,1,0,Ryan's,jUddhNjGAE6W7MQKaUEZ4Q,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should at least provide some alcoholic beverage offered in common bars. If condtion permits, provide beer and wine are better. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.4379704,-80.0183184,3,2,0,1,0,1,0,0,Bella Vista,jWlErd3TOkO4C0MgP8eDvw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.0797595,-89.369608,3.5,2,1,0,1,1,1,1,Fuegos - Steak Tapas Vegan,2zx0Pt5OeHhjAZoNRqYTog,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
"
41.118674,-81.476827,2,2,1,0,1,0,0,0,Applebee's Grill + Bar,OHKLSUanPcaAQMYkHDBdSw,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4988193,-81.7008219,3,2,0,1,0,1,0,1,Brasa Grill,LWk7Q5CTjpK-k_TfXdbApQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
Try to make the atmosphere more casual. 
"
41.4411018,-81.8608528,2.5,2,1,0,0,1,0,0,Hibachi Japanese Steakhouse,gtGn5hnHRAnGgfCiTcdj0A,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.453573,-82.033843,4,2,0,0,0,1,0,1,Strip,JKAYcu_1UPHTyquCZCKPaw,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
41.13357898,-81.65361205,2,2,1,0,0,1,0,0,Fiore's Italian Steakhouse,uWL8onvbR7WFJU7BGZ1a2A,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.3981655,-82.2264716,3,2,0,0,0,1,0,0,Cork's and Stubby's,H-wMVXewXX8DmY7uF2pwYA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4535031,-82.0330224,4,2,1,0,0,0,1,0,Whistlers Kitchen & Bar Wood-Fired,PKjdnTWQSygpOjlWl8VzrQ,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.4683699,-82.0155941,3,2,1,0,0,1,1,1,Fujiyama Steakhouse & Sushi Bar,_vu7qhaHRo0k8gnkojZD_g,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
"
41.2019564,-81.6383576,3.5,2,1,0,0,1,0,1,Clearview Restaurant & Pub,YbgEzqyH-nngJMZO0dY0iA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
41.15548802,-81.32698425,3.5,0,1,0,0,1,1,0,Toko Japanese Steak House,9BQGpsIRhs9cRHuGh9xuJw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should at least provide some alcoholic beverage offered in common bars. If condtion permits, provide beer and wine are better. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.675955,-81.315428,3.5,2,1,0,0,1,1,0,Pacers Sports Bar & Grille,LFdlt3HzTGGvzgfwzYjCVw,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.267996,-80.128261,3,2,1,0,0,0,0,0,Applebee's Grill + Bar,bJGtHxejEJboO2o_DtaPEQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.269682,-80.12658,3.5,2,1,0,0,1,0,0,Ichiban Hibachi Steakhouse & Sushi Bar,eROPfqFhqHh2wDvz-5O9QQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.2671388,-81.840153,2.5,2,1,0,1,1,1,0,Bianca's Ristorante Italiano & Lounge,3YrySY6jiAJO1N7LbjsI_Q,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
40.357621,-80.0503804,2.5,2,1,0,0,1,0,0,DragonFire Steakhouse,QT4ax7JkGZma8oMy5j8t2w,"Not a satisfied Steakhouse! Some suggestions that make you a good steakhouse: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.156457,-81.407726,3.5,2,1,0,0,0,1,0,Applebee's Grill + Bar,3jKaeGaw_iVz1oEqpoRqsQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
43.0749956,-89.4416756,3,2,0,0,0,1,0,1,Smoky's Club,tORH_LDga3t1bbuluhuxiQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
"
41.4521407,-82.0347739,4.5,2,0,0,0,1,0,0,Nemo Grille,QToLw4ijAdErQ906aqr5aw,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You waiters should dress more formally. Avoid casual attires. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
41.5036701,-81.691598,3.5,2,1,0,1,1,0,1,Urban Farmer,t2O4Qx74U_IfBzDHJzvUCA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
Try to make the atmosphere more casual. 
"
41.4629049,-81.4799889,4,2,1,0,1,1,1,1,Texas De Brazil,HBX4hBNcOYwAJ2kAWebtbA,"Excellent Steakhouse! Some suggestions that will make your business better: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
Distract your focus on developing delivery service. It's not worthy to invest much on delivery. 
"
40.3505751,-79.9231862,3.5,2,1,0,0,1,1,1,Skyvue Restaurant,ZvEJiX8HBIForfbHOfqpmQ,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
"
41.6823019,-81.2976018,3.5,2,1,0,0,0,0,0,LongHorn Steakhouse,1njD5p7-FvV8uoHzwiVYCA,"Already a good Steakhouse! Several suggestions that will improve your star ratings: 
You should only provide beer and wine. 
You do not need to make great efforts to attract young customers. 
You waiters should dress more formally. Avoid casual attires. 
You should make reservation service available. 
Try to make the atmosphere more casual. 
You should create a classier ambience. This will leave an elegant impression on your customers. "
